customer_id,age,tenure_months,last_purchase_date,total_spent,num_purchases,churn,recency_days,cluster,segment_label
CUST01896,61,55,2023-11-07,63000,2,0,54,2,Emerging / Mid-Value
CUST01897,33,47,2023-08-19,176500,4,0,134,2,Emerging / Mid-Value
CUST01898,53,11,2023-08-14,463000,4,0,139,0,High-Value Loyal
CUST01899,51,24,2023-05-15,189050,5,0,230,1,Dormant / At-Risk
CUST01900,21,57,2023-10-24,126400,5,0,68,2,Emerging / Mid-Value
CUST01901,59,56,2023-10-28,603200,7,0,64,0,High-Value Loyal
CUST01902,36,17,2023-10-18,461200,8,1,74,0,High-Value Loyal
CUST01903,37,17,2023-05-14,166000,5,0,231,1,Dormant / At-Risk
CUST01904,43,5,2023-05-23,267000,3,1,222,1,Dormant / At-Risk
CUST01905,64,24,2023-10-27,80000,3,0,65,2,Emerging / Mid-Value
CUST01906,49,14,2023-12-16,45150,3,0,15,2,Emerging / Mid-Value
CUST01907,40,53,2023-02-07,140000,1,0,327,1,Dormant / At-Risk
CUST01908,55,10,2023-02-11,235000,6,0,323,0,High-Value Loyal
CUST01909,23,18,2023-06-01,3300,2,0,213,1,Dormant / At-Risk
CUST01910,51,29,2023-06-01,325400,3,0,213,1,Dormant / At-Risk
CUST01911,24,46,2023-11-04,303100,7,1,57,0,High-Value Loyal
CUST01912,20,9,2023-01-17,3000,1,1,348,1,Dormant / At-Risk
CUST01913,52,16,2023-03-31,25200,2,0,275,1,Dormant / At-Risk
CUST01914,30,27,2023-10-01,570000,6,0,91,0,High-Value Loyal
CUST01915,18,9,2023-11-07,280350,6,0,54,0,High-Value Loyal
CUST01916,58,10,2023-07-02,231400,5,0,182,0,High-Value Loyal
CUST01917,41,44,2023-04-16,84500,4,0,259,1,Dormant / At-Risk
CUST01918,54,9,2023-08-19,115000,2,0,134,2,Emerging / Mid-Value
CUST01919,57,12,2023-07-04,358000,2,0,180,2,Emerging / Mid-Value
CUST01920,24,15,2023-09-07,32400,2,0,115,2,Emerging / Mid-Value
CUST01921,51,18,2023-08-26,233000,2,0,127,2,Emerging / Mid-Value
CUST01922,62,49,2023-10-23,376000,6,0,69,0,High-Value Loyal
CUST01923,31,4,2023-07-24,426000,4,0,160,0,High-Value Loyal
CUST01924,58,24,2023-08-28,36000,2,0,125,2,Emerging / Mid-Value
CUST01925,58,43,2023-05-06,133000,2,1,239,1,Dormant / At-Risk
CUST01926,41,18,2023-06-06,50000,1,1,208,1,Dormant / At-Risk
CUST01927,45,32,2023-02-02,40400,2,0,332,1,Dormant / At-Risk
CUST01928,61,26,2023-08-30,165000,2,0,123,2,Emerging / Mid-Value
CUST01929,50,50,2023-11-17,301000,6,0,44,0,High-Value Loyal
CUST01930,24,4,2023-03-21,371150,5,0,285,0,High-Value Loyal
CUST01931,49,40,2023-12-24,119150,4,1,7,2,Emerging / Mid-Value
CUST01932,30,57,2023-03-19,36000,1,0,287,1,Dormant / At-Risk
CUST01933,47,26,2023-02-04,143000,4,0,330,1,Dormant / At-Risk
CUST01934,19,5,2023-08-22,87000,3,0,131,2,Emerging / Mid-Value
CUST01935,38,45,2023-09-09,433150,6,0,113,0,High-Value Loyal
CUST01936,56,56,2023-03-01,533250,7,0,305,0,High-Value Loyal
CUST01937,23,6,2023-10-12,395200,6,0,80,0,High-Value Loyal
CUST01938,51,36,2023-12-20,350850,4,1,11,2,Emerging / Mid-Value
CUST01939,31,24,2023-09-09,6000,1,0,113,2,Emerging / Mid-Value
CUST01940,36,6,2023-05-06,92200,4,0,239,1,Dormant / At-Risk
CUST01941,60,59,2023-12-20,25100,2,0,11,2,Emerging / Mid-Value
CUST01942,26,18,2023-05-02,267000,3,0,243,1,Dormant / At-Risk
CUST01943,48,25,2023-06-22,531450,7,0,192,0,High-Value Loyal
CUST01944,19,6,2023-01-21,81500,4,1,344,1,Dormant / At-Risk
CUST01945,48,48,2023-11-15,205000,2,0,46,2,Emerging / Mid-Value
CUST01946,42,43,2023-03-06,36000,1,0,300,1,Dormant / At-Risk
CUST01947,61,39,2023-04-16,225500,2,0,259,1,Dormant / At-Risk
CUST01948,30,31,2023-03-21,509000,5,1,285,0,High-Value Loyal
CUST01949,56,39,2023-01-10,48350,3,1,355,1,Dormant / At-Risk
CUST01950,49,15,2023-09-05,24000,2,0,117,2,Emerging / Mid-Value
CUST01951,60,19,2023-12-04,210000,1,1,27,2,Emerging / Mid-Value
CUST01952,34,35,2023-10-06,124000,3,0,86,2,Emerging / Mid-Value
CUST01953,26,46,2023-11-22,453600,5,0,39,0,High-Value Loyal
CUST01954,26,6,2023-12-05,158000,3,0,26,2,Emerging / Mid-Value
CUST01955,33,53,2023-03-14,405000,6,0,292,0,High-Value Loyal
CUST01957,49,3,2023-02-11,291650,6,0,323,0,High-Value Loyal
CUST01958,28,5,2023-07-04,102550,7,0,180,0,High-Value Loyal
CUST01959,26,57,2023-03-27,130000,2,0,279,1,Dormant / At-Risk
CUST01960,18,15,2023-12-11,60200,3,0,20,2,Emerging / Mid-Value
CUST01961,51,41,2023-12-11,294400,5,0,20,2,Emerging / Mid-Value
CUST01962,59,2,2023-09-13,87600,4,0,109,2,Emerging / Mid-Value
CUST01963,45,8,2023-10-30,105150,3,0,62,2,Emerging / Mid-Value
CUST01964,44,2,2023-08-12,153150,4,1,141,2,Emerging / Mid-Value
CUST01965,22,23,2023-09-15,353100,7,0,107,0,High-Value Loyal
CUST01967,21,53,2023-08-16,224150,7,1,137,0,High-Value Loyal
CUST01968,64,25,2023-05-02,111200,3,0,243,1,Dormant / At-Risk
CUST01969,57,36,2023-01-10,379000,3,0,355,1,Dormant / At-Risk
CUST01970,34,41,2023-04-16,15000,2,0,259,1,Dormant / At-Risk
CUST01971,57,25,2023-04-29,561000,7,1,246,0,High-Value Loyal
CUST01972,58,50,2023-10-25,438000,4,1,67,0,High-Value Loyal
CUST01973,50,25,2023-10-05,155100,3,0,87,2,Emerging / Mid-Value
CUST01975,34,52,2023-10-28,191100,5,0,64,2,Emerging / Mid-Value
CUST01976,31,22,2023-06-14,263200,6,0,200,0,High-Value Loyal
CUST01977,38,19,2023-09-28,130500,7,0,94,0,High-Value Loyal
CUST01978,53,35,2023-09-26,505200,7,0,96,0,High-Value Loyal
CUST01979,41,53,2023-10-09,17000,2,0,83,2,Emerging / Mid-Value
CUST01981,21,43,2023-07-29,147000,3,0,155,2,Emerging / Mid-Value
CUST01982,61,12,2023-07-29,271100,5,0,155,0,High-Value Loyal
CUST01983,43,21,2023-03-22,164750,7,0,284,0,High-Value Loyal
CUST01984,59,15,2023-05-30,225000,1,0,215,1,Dormant / At-Risk
CUST01985,24,57,2023-09-09,14150,3,0,113,2,Emerging / Mid-Value
CUST01986,56,3,2023-03-30,225200,2,0,276,1,Dormant / At-Risk
CUST01987,21,21,2023-02-18,36000,3,0,316,1,Dormant / At-Risk
CUST01988,54,43,2023-04-26,170050,4,0,249,1,Dormant / At-Risk
CUST01989,57,39,2023-04-07,106000,5,1,268,1,Dormant / At-Risk
CUST01990,47,38,2023-04-20,641000,4,0,255,0,High-Value Loyal
CUST01991,37,34,2023-02-13,210000,1,0,321,1,Dormant / At-Risk
CUST01992,60,44,2023-08-03,420000,2,1,150,2,Emerging / Mid-Value
CUST01993,61,34,2023-10-24,211400,6,0,68,0,High-Value Loyal
CUST01994,38,7,2023-06-01,252050,5,1,213,0,High-Value Loyal
CUST01995,48,31,2023-10-05,300,1,0,87,2,Emerging / Mid-Value
CUST01997,53,19,2023-12-31,120500,5,1,0,2,Emerging / Mid-Value
CUST01998,46,54,2023-07-10,3000,1,0,174,2,Emerging / Mid-Value
CUST01999,53,31,2023-04-04,45300,3,0,271,1,Dormant / At-Risk
CUST02000,28,4,2023-01-31,629000,7,0,334,0,High-Value Loyal
