customer_id,age,gender,region,tenure_months,last_purchase_date,total_spent,num_purchases,churn,avg_purchase_value,recency_days
CUST01927,45,Male,South,32,2023-02-02,40400,2,0,20200.0,332
CUST01928,61,Female,West,26,2023-08-30,165000,2,0,82500.0,123
CUST01929,50,Male,South,50,2023-11-17,301000,6,0,50166.666666666664,44
CUST01930,24,Female,South,4,2023-03-21,371150,5,0,74230.0,285
CUST01931,49,Male,North,40,2023-12-24,119150,4,1,29787.5,7
CUST01932,30,Male,North,57,2023-03-19,36000,1,0,36000.0,287
CUST01933,47,Female,West,26,2023-02-04,143000,4,0,35750.0,330
CUST01934,19,Female,North,5,2023-08-22,87000,3,0,29000.0,131
CUST01935,38,Male,South,45,2023-09-09,433150,6,0,72191.66666666667,113
CUST01936,56,Female,North,56,2023-03-01,533250,7,0,76178.57142857143,305
CUST01937,23,Male,North,6,2023-10-12,395200,6,0,65866.66666666667,80
CUST01938,51,Male,East,36,2023-12-20,350850,4,1,87712.5,11
CUST01939,31,Female,South,24,2023-09-09,6000,1,0,6000.0,113
CUST01940,36,Male,East,6,2023-05-06,92200,4,0,23050.0,239
CUST01941,60,Female,South,59,2023-12-20,25100,2,0,12550.0,11
CUST01942,26,Female,East,18,2023-05-02,267000,3,0,89000.0,243
CUST01943,48,Female,North,25,2023-06-22,531450,7,0,75921.42857142857,192
CUST01944,19,Female,East,6,2023-01-21,81500,4,1,20375.0,344
CUST01945,48,Female,West,48,2023-11-15,205000,2,0,102500.0,46
CUST01946,42,Male,South,43,2023-03-06,36000,1,0,36000.0,300
CUST01947,61,Female,North,39,2023-04-16,225500,2,0,112750.0,259
CUST01948,30,Male,North,31,2023-03-21,509000,5,1,101800.0,285
CUST01949,56,Male,South,39,2023-01-10,48350,3,1,16116.666666666666,355
CUST01950,49,Female,South,15,2023-09-05,24000,2,0,12000.0,117
CUST01951,60,Male,North,19,2023-12-04,210000,1,1,210000.0,27
CUST01952,34,Female,North,35,2023-10-06,124000,3,0,41333.333333333336,86
CUST01953,26,Male,North,46,2023-11-22,453600,5,0,90720.0,39
CUST01954,26,Male,West,6,2023-12-05,158000,3,0,52666.666666666664,26
CUST01955,33,Male,East,53,2023-03-14,405000,6,0,67500.0,292
CUST01956,26,Male,East,14,2023-11-24,879000,6,1,146500.0,37
CUST01957,49,Female,North,3,2023-02-11,291650,6,0,48608.333333333336,323
CUST01958,28,Female,West,5,2023-07-04,102550,7,0,14650.0,180
CUST01959,26,Male,South,57,2023-03-27,130000,2,0,65000.0,279
CUST01960,18,Female,East,15,2023-12-11,60200,3,0,20066.666666666668,20
CUST01961,51,Male,East,41,2023-12-11,294400,5,0,58880.0,20
CUST01962,59,Male,East,2,2023-09-13,87600,4,0,21900.0,109
CUST01963,45,Male,South,8,2023-10-30,105150,3,0,35050.0,62
CUST01964,44,Male,South,2,2023-08-12,153150,4,1,38287.5,141
CUST01965,22,Female,South,23,2023-09-15,353100,7,0,50442.857142857145,107
CUST01966,62,Female,North,46,2023-10-13,719400,10,0,71940.0,79
CUST01967,21,Female,North,53,2023-08-16,224150,7,1,32021.428571428572,137
CUST01968,64,Male,East,25,2023-05-02,111200,3,0,37066.666666666664,243
CUST01969,57,Male,South,36,2023-01-10,379000,3,0,126333.33333333333,355
CUST01970,34,Male,South,41,2023-04-16,15000,2,0,7500.0,259
CUST01971,57,Female,South,25,2023-04-29,561000,7,1,80142.85714285714,246
CUST01972,58,Female,North,50,2023-10-25,438000,4,1,109500.0,67
CUST01973,50,Female,West,25,2023-10-05,155100,3,0,51700.0,87
CUST01974,44,Female,West,11,2023-10-14,330000,9,0,36666.666666666664,78
CUST01975,34,Female,South,52,2023-10-28,191100,5,0,38220.0,64
CUST01976,31,Male,South,22,2023-06-14,263200,6,0,43866.666666666664,200
CUST01977,38,Female,West,19,2023-09-28,130500,7,0,18642.85714285714,94
CUST01978,53,Female,East,35,2023-09-26,505200,7,0,72171.42857142857,96
CUST01979,41,Female,West,53,2023-10-09,17000,2,0,8500.0,83
CUST01981,21,Female,North,43,2023-07-29,147000,3,0,49000.0,155
CUST01982,61,Female,North,12,2023-07-29,271100,5,0,54220.0,155
CUST01983,43,Female,West,21,2023-03-22,164750,7,0,23535.714285714286,284
CUST01984,59,Female,South,15,2023-05-30,225000,1,0,225000.0,215
CUST01985,24,Male,North,57,2023-09-09,14150,3,0,4716.666666666667,113
CUST01986,56,Male,West,3,2023-03-30,225200,2,0,112600.0,276
CUST01987,21,Female,East,21,2023-02-18,36000,3,0,12000.0,316
CUST01988,54,Male,North,43,2023-04-26,170050,4,0,42512.5,249
CUST01989,57,Female,South,39,2023-04-07,106000,5,1,21200.0,268
CUST01990,47,Female,East,38,2023-04-20,641000,4,0,160250.0,255
CUST01991,37,Male,South,34,2023-02-13,210000,1,0,210000.0,321
CUST01992,60,Male,South,44,2023-08-03,420000,2,1,210000.0,150
CUST01993,61,Female,West,34,2023-10-24,211400,6,0,35233.333333333336,68
CUST01994,38,Female,East,7,2023-06-01,252050,5,1,50410.0,213
CUST01995,48,Male,West,31,2023-10-05,300,1,0,300.0,87
CUST01997,53,Male,West,19,2023-12-31,120500,5,1,24100.0,0
CUST01998,46,Female,East,54,2023-07-10,3000,1,0,3000.0,174
CUST01999,53,Male,East,31,2023-04-04,45300,3,0,15100.0,271
CUST02000,28,Female,South,4,2023-01-31,629000,7,0,89857.14285714286,334
